transaccion_id,fecha,año,mes,dia,dia_semana,semana_año,cliente_id,nombre_cliente,tipo_cliente,segmento_cliente,ciudad,producto_id,nombre_producto,categoria_producto,subcategoria_producto,canal_venta,cantidad,precio_lista,descuento_porcentaje,precio_unitario,costo_unitario,costo_total,ingreso_total,utilidad_bruta,margen_porcentaje,vendedor_id,vendedor_nombre,metodo_pago,dias_entrega,devolucion,evento_id,campana
TRX-2024-00960,2024-04-14,2024,4,14,Sunday,15,CLI-CONV-001,Delta Vía España,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,12,32.0,0.0,32.0,14.0,168.0,384.0,216.0,56.25,VEN-002,María Gonzáles,Tarjeta Crédito,3,False,,
TRX-2024-00961,2024-04-15,2024,4,15,Monday,16,CLI-CONV-005,Minisuper Express Colón,B2B,Tienda Conveniencia,Colón,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,22,18.0,0.0,18.0,7.5,165.0,396.0,231.0,58.33,VEN-003,Roberto Chen,Transferencia,4,False,,
TRX-2024-00962,2024-04-15,2024,4,15,Monday,16,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,85,22.0,5.0,20.9,9.0,765.0,1776.5,1011.5,56.94,VEN-003,Roberto Chen,Transferencia,5,False,,
TRX-2024-00963,2024-04-15,2024,4,15,Monday,16,CLI-SUP-001,Super 99 Central,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,56,22.0,5.0,20.9,9.0,504.0,1170.4,666.4,56.94,VEN-001,Carlos Mendoza,Transferencia,4,False,,
TRX-2024-00964,2024-04-15,2024,4,15,Monday,16,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-A5-375,Ron Caña Añejo 5 Años,Añejo,Core,Supermercados,75,18.0,5.0,17.1,8.0,600.0,1282.5,682.5,53.22,VEN-003,Roberto Chen,Transferencia,4,False,,
TRX-2024-00965,2024-04-15,2024,4,15,Monday,16,CLI-LIC-002,The Wine Bar,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,44,42.0,0.0,42.0,18.0,792.0,1848.0,1056.0,57.14,VEN-002,María Gonzáles,Tarjeta Crédito,1,False,,
TRX-2024-00966,2024-04-16,2024,4,16,Tuesday,16,CLI-RG-013,Il Baretto,B2B,Restaurante Gourmet,Coronado,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,8,68.0,0.0,68.0,28.0,224.0,544.0,320.0,58.82,VEN-002,María Gonzáles,Transferencia,3,False,,
TRX-2024-00967,2024-04-16,2024,4,16,Tuesday,16,CLI-H4-012,Hotel Dos Mares,B2B,Hotel 4 Estrellas,Colón,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,14,68.0,0.0,68.0,28.0,392.0,952.0,560.0,58.82,VEN-003,Roberto Chen,Crédito 30 días,1,False,,
TRX-2024-00968,2024-04-16,2024,4,16,Tuesday,16,CLI-LIC-008,Licores Premium David,B2B,Licorería Especializada,David,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,38,32.0,0.0,32.0,14.0,532.0,1216.0,684.0,56.25,VEN-004,Ana Pérez,Crédito 30 días,3,False,,
TRX-2024-00969,2024-04-16,2024,4,16,Tuesday,16,CLI-LIC-006,El Bodegón,B2B,Licorería Especializada,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Retail Moderno,15,155.0,0.0,155.0,65.0,975.0,2325.0,1350.0,58.06,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-00970,2024-04-17,2024,4,17,Wednesday,16,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,90,18.0,5.0,17.1,7.5,675.0,1539.0,864.0,56.14,VEN-002,María Gonzáles,Tarjeta Crédito,2,False,,
TRX-2024-00971,2024-04-17,2024,4,17,Wednesday,16,CLI-RG-004,Intimo,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,23,65.0,0.0,65.0,28.0,644.0,1495.0,851.0,56.92,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-00972,2024-04-17,2024,4,17,Wednesday,16,CLI-CORP-006,Cervecería Nacional,B2B,Corporativo,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Corporativo,37,180.0,0.0,180.0,75.0,2775.0,6660.0,3885.0,58.33,VEN-002,María Gonzáles,Tarjeta Crédito,5,False,,
TRX-2024-00973,2024-04-17,2024,4,17,Wednesday,16,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,114,18.0,5.0,17.1,7.5,855.0,1949.4,1094.4,56.14,VEN-005,Luuis Castillo,Transferencia,2,False,,
TRX-2024-00974,2024-04-17,2024,4,17,Wednesday,16,CLI-H4-003,Hotel Riande Continental,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-CASKP-750,Ron Caña Cask Finish Oporto,Ultra Premium,Ultra Premium,Horeca Premium,7,155.0,0.0,155.0,65.0,455.0,1085.0,630.0,58.06,VEN-001,Carlos Mendoza,Transferencia,2,False,,
TRX-2024-00975,2024-04-17,2024,4,17,Wednesday,16,CLI-BAR-005,Lounge Bar Raices,B2B,Bar Top,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,17,42.0,0.0,42.0,18.0,306.0,714.0,408.0,57.14,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-00976,2024-04-18,2024,4,18,Thursday,16,CLI-LIC-012,Licorería Penonomé,B2B,Licorería Especializada,Penonomé,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,36,32.0,1.65,31.47,14.0,504.0,1132.96,628.96,55.51,VEN-003,Roberto Chen,Crédito 30 días,4,False,,
TRX-2024-00977,2024-04-18,2024,4,18,Thursday,16,CLI-FINAL-010,Valentina Díaz,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,2,180.0,0.0,180.0,75.0,150.0,360.0,210.0,58.33,VEN-002,María Gonzáles,Tarjeta Crédito,3,False,,
TRX-2024-00978,2024-04-18,2024,4,18,Thursday,16,CLI-LIC-006,El Bodegón,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,19,32.0,0.0,32.0,14.0,266.0,608.0,342.0,56.25,VEN-002,María Gonzáles,Crédito 30 días,2,False,,
TRX-2024-00979,2024-04-18,2024,4,18,Thursday,16,CLI-CONV-004,Delta David,B2B,Tienda Conveniencia,David,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Retail Moderno,18,85.0,13.68,73.38,36.0,648.0,1320.77,672.77,50.94,VEN-004,Ana Pérez,Transferencia,4,False,,
TRX-2024-00980,2024-04-18,2024,4,18,Thursday,16,CLI-LIC-005,Licorería Premium Costa del Este,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A5-375,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,15,18.0,0.0,18.0,8.0,120.0,270.0,150.0,55.56,VEN-002,María Gonzáles,Crédito 30 días,5,False,,
TRX-2024-00981,2024-04-18,2024,4,18,Thursday,16,CLI-LIC-008,Licores Premium David,B2B,Licorería Especializada,David,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,27,32.0,0.0,32.0,14.0,378.0,864.0,486.0,56.25,VEN-004,Ana Pérez,Crédito 30 días,2,False,,
TRX-2024-00982,2024-04-18,2024,4,18,Thursday,16,CLI-LIC-003,Licores y Vinos PTY,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,46,42.0,0.0,42.0,18.0,828.0,1932.0,1104.0,57.14,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-00983,2024-04-19,2024,4,19,Friday,16,CLI-BAR-005,Lounge Bar Raices,B2B,Bar Top,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,5,68.0,0.0,68.0,28.0,140.0,340.0,200.0,58.82,VEN-001,Carlos Mendoza,Transferencia,2,False,,
TRX-2024-00984,2024-04-19,2024,4,19,Friday,16,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,41,18.0,17.39,14.87,7.5,307.5,609.66,302.16,49.56,VEN-001,Carlos Mendoza,Transferencia,4,False,,
TRX-2024-00985,2024-04-19,2024,4,19,Friday,16,CLI-CONV-004,Delta David,B2B,Tienda Conveniencia,David,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,16,18.0,0.0,18.0,7.5,120.0,288.0,168.0,58.33,VEN-004,Ana Pérez,Crédito 30 días,1,False,,
TRX-2024-00986,2024-04-19,2024,4,19,Friday,16,CLI-RG-015,El Trapiche,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,12,42.0,0.0,42.0,18.0,216.0,504.0,288.0,57.14,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-00987,2024-04-19,2024,4,19,Friday,16,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,29,18.0,0.0,18.0,7.5,217.5,522.0,304.5,58.33,VEN-002,María Gonzáles,Tarjeta Crédito,1,False,,
TRX-2024-00988,2024-04-19,2024,4,19,Friday,16,CLI-RG-012,The Rock,B2B,Restaurante Gourmet,Boquete,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,8,68.0,0.0,68.0,28.0,224.0,544.0,320.0,58.82,VEN-003,Roberto Chen,Transferencia,2,False,,
TRX-2024-00989,2024-04-19,2024,4,19,Friday,16,CLI-H4-005,Radisson Summit Golf,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-A5-375,Ron Caña Añejo 5 Años,Añejo,Core,Horeca Premium,23,18.0,0.0,18.0,8.0,184.0,414.0,230.0,55.56,VEN-001,Carlos Mendoza,Crédito 30 días,2,True,,
TRX-2024-00990,2024-04-20,2024,4,20,Saturday,16,CLI-SUP-004,Super 99 David,B2B,Supermercado,David,RCP-A5-375,Ron Caña Añejo 5 Años,Añejo,Core,Supermercados,48,18.0,5.31,17.04,8.0,384.0,818.11,434.11,53.06,VEN-004,Ana Pérez,Transferencia,5,False,,
TRX-2024-00991,2024-04-20,2024,4,20,Saturday,16,CLI-RG-010,Azafrán,B2B,Restaurante Gourmet,David,RCP-XO18-750,Ron Caña XO 18 Años,Ultra Premium,Ultra Premium,Ecommerce,18,245.0,0.0,245.0,105.0,1890.0,4410.0,2520.0,57.14,VEN-004,Ana Pérez,Transferencia,4,False,,
TRX-2024-00992,2024-04-20,2024,4,20,Saturday,16,CLI-BAR-005,Lounge Bar Raices,B2B,Bar Top,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,5,42.0,0.0,42.0,18.0,90.0,210.0,120.0,57.14,VEN-002,María Gonzáles,Crédito 30 días,3,False,,
TRX-2024-00993,2024-04-20,2024,4,20,Saturday,16,CLI-CONV-001,Delta Vía España,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,23,32.0,0.0,32.0,14.0,322.0,736.0,414.0,56.25,VEN-001,Carlos Mendoza,Tarjeta Crédito,2,False,,
TRX-2024-00994,2024-04-20,2024,4,20,Saturday,16,CLI-H4-006,Hotel Milano,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,11,42.0,0.0,42.0,18.0,198.0,462.0,264.0,57.14,VEN-001,Carlos Mendoza,Transferencia,2,False,,
TRX-2024-00995,2024-04-20,2024,4,20,Saturday,16,CLI-RG-004,Intimo,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,24,68.0,0.0,68.0,28.0,672.0,1632.0,960.0,58.82,VEN-001,Carlos Mendoza,Crédito 30 días,4,False,,
TRX-2024-00996,2024-04-20,2024,4,20,Saturday,16,CLI-FINAL-001,Juan Pérez,B2C,Consumidor Final,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,2,65.0,0.0,65.0,28.0,56.0,130.0,74.0,56.92,VEN-002,María Gonzáles,Transferencia,3,False,,
TRX-2024-00997,2024-04-20,2024,4,20,Saturday,16,CLI-CORP-004,ASSA Compañía de Seguros,B2B,Corporativo,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Corporativo,58,180.0,5.0,171.0,75.0,4350.0,9918.0,5568.0,56.14,VEN-001,Carlos Mendoza,Crédito 30 días,2,False,,
TRX-2024-00998,2024-04-20,2024,4,20,Saturday,16,CLI-BAR-004,Unplugged,B2B,Bar Top,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,7,68.0,4.04,65.25,28.0,196.0,456.77,260.77,57.09,VEN-001,Carlos Mendoza,Transferencia,3,True,,
TRX-2024-00999,2024-04-20,2024,4,20,Saturday,16,CLI-SUP-001,Super 99 Central,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,120,22.0,5.0,20.9,9.0,1080.0,2508.0,1428.0,56.94,VEN-001,Carlos Mendoza,Crédito 30 días,5,False,,
TRX-2024-01000,2024-04-21,2024,4,21,Sunday,16,CLI-RG-005,Fonda Lo Que Hay,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,23,68.0,0.0,68.0,28.0,644.0,1564.0,920.0,58.82,VEN-001,Carlos Mendoza,Crédito 30 días,1,False,,
TRX-2024-01001,2024-04-21,2024,4,21,Sunday,16,CLI-SUP-001,Super 99 Central,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,52,22.0,5.0,20.9,9.0,468.0,1086.8,618.8,56.94,VEN-002,María Gonzáles,Crédito 30 días,3,False,,
TRX-2024-01002,2024-04-21,2024,4,21,Sunday,16,CLI-FINAL-006,Laura Sánchez,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Ecommerce,1,180.0,20.96,142.27,75.0,75.0,142.27,67.27,47.28,VEN-001,Carlos Mendoza,Efectivo,5,False,,
TRX-2024-01003,2024-04-21,2024,4,21,Sunday,16,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,97,18.0,5.0,17.1,7.5,727.5,1658.7,931.2,56.14,VEN-005,Luuis Castillo,Transferencia,4,False,,
TRX-2024-01004,2024-04-22,2024,4,22,Monday,17,CLI-CONV-003,7-Eleven Albrook,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,20,18.0,0.0,18.0,7.5,150.0,360.0,210.0,58.33,VEN-002,María Gonzáles,Transferencia,4,False,,
TRX-2024-01005,2024-04-22,2024,4,22,Monday,17,CLI-LIC-011,Vinos y Licores Chitré,B2B,Licorería Especializada,Chitré,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,42,32.0,0.0,32.0,14.0,588.0,1344.0,756.0,56.25,VEN-005,Luuis Castillo,Transferencia,4,False,,
TRX-2024-01006,2024-04-22,2024,4,22,Monday,17,CLI-LIC-008,Licores Premium David,B2B,Licorería Especializada,David,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,48,18.0,0.0,18.0,7.5,360.0,864.0,504.0,58.33,VEN-004,Ana Pérez,Crédito 30 días,4,False,,
TRX-2024-01007,2024-04-22,2024,4,22,Monday,17,CLI-H5-002,The Santa María Golf & Country Club,B2B,Hotel 5 Estrellas,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,32,42.0,0.0,42.0,18.0,576.0,1344.0,768.0,57.14,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-01008,2024-04-23,2024,4,23,Tuesday,17,CLI-LIC-006,El Bodegón,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,40,42.0,0.0,42.0,18.0,720.0,1680.0,960.0,57.14,VEN-002,María Gonzáles,Crédito 30 días,2,False,,
TRX-2024-01009,2024-04-23,2024,4,23,Tuesday,17,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,32,22.0,0.0,22.0,9.0,288.0,704.0,416.0,59.09,VEN-002,María Gonzáles,Transferencia,3,False,,
TRX-2024-01010,2024-04-23,2024,4,23,Tuesday,17,CLI-LIC-011,Vinos y Licores Chitré,B2B,Licorería Especializada,Chitré,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,36,32.0,0.0,32.0,14.0,504.0,1152.0,648.0,56.25,VEN-002,María Gonzáles,Crédito 30 días,2,False,,
TRX-2024-01011,2024-04-23,2024,4,23,Tuesday,17,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,59,18.0,5.0,17.1,7.5,442.5,1008.9,566.4,56.14,VEN-005,Luuis Castillo,Crédito 30 días,1,False,,
TRX-2024-01012,2024-04-23,2024,4,23,Tuesday,17,CLI-RG-009,Las Clementinas,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,3,42.0,0.0,42.0,18.0,54.0,126.0,72.0,57.14,VEN-002,María Gonzáles,Transferencia,3,False,,
TRX-2024-01013,2024-04-23,2024,4,23,Tuesday,17,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,112,18.0,5.0,17.1,7.5,840.0,1915.2,1075.2,56.14,VEN-003,Roberto Chen,Transferencia,1,False,,
TRX-2024-01014,2024-04-24,2024,4,24,Wednesday,17,CLI-FINAL-002,María González,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,2,180.0,0.0,180.0,75.0,150.0,360.0,210.0,58.33,VEN-001,Carlos Mendoza,Tarjeta Crédito,3,False,,
TRX-2024-01015,2024-04-24,2024,4,24,Wednesday,17,CLI-CONV-003,7-Eleven Albrook,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,16,32.0,0.0,32.0,14.0,224.0,512.0,288.0,56.25,VEN-002,María Gonzáles,Crédito 30 días,3,False,,
TRX-2024-01016,2024-04-24,2024,4,24,Wednesday,17,CLI-RG-005,Fonda Lo Que Hay,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,11,42.0,7.92,38.67,18.0,198.0,425.39,227.39,53.45,VEN-001,Carlos Mendoza,Crédito 30 días,2,False,,
TRX-2024-01017,2024-04-24,2024,4,24,Wednesday,17,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,41,22.0,0.0,22.0,9.0,369.0,902.0,533.0,59.09,VEN-005,Luuis Castillo,Crédito 30 días,2,False,,
TRX-2024-01018,2024-04-24,2024,4,24,Wednesday,17,CLI-RG-012,The Rock,B2B,Restaurante Gourmet,Boquete,RCP-KIT-DEG,Kit Degustación Premium,Gift,Gift,Ecommerce,7,48.0,0.0,48.0,22.0,154.0,336.0,182.0,54.17,VEN-003,Roberto Chen,Tarjeta Crédito,3,False,,
TRX-2024-01019,2024-04-24,2024,4,24,Wednesday,17,CLI-LIC-007,Licorería El Padrino,B2B,Licorería Especializada,David,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,26,42.0,0.0,42.0,18.0,468.0,1092.0,624.0,57.14,VEN-004,Ana Pérez,Tarjeta Crédito,5,False,,
TRX-2024-01020,2024-04-24,2024,4,24,Wednesday,17,CLI-RG-003,Donde José,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,19,68.0,0.0,68.0,28.0,532.0,1292.0,760.0,58.82,VEN-001,Carlos Mendoza,Tarjeta Crédito,3,False,,
TRX-2024-01021,2024-04-24,2024,4,24,Wednesday,17,CLI-RG-014,Restaurante Los Camisones,B2B,Restaurante Gourmet,Santiago,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Horeca Premium,15,32.0,0.0,32.0,14.0,210.0,480.0,270.0,56.25,VEN-005,Luuis Castillo,Transferencia,3,False,,
TRX-2024-01022,2024-04-24,2024,4,24,Wednesday,17,CLI-LIC-012,Licorería Penonomé,B2B,Licorería Especializada,Penonomé,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,15,18.0,0.0,18.0,7.5,112.5,270.0,157.5,58.33,VEN-004,Ana Pérez,Crédito 30 días,2,False,,
TRX-2024-01023,2024-04-25,2024,4,25,Thursday,17,CLI-CONV-001,Delta Vía España,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,21,32.0,0.0,32.0,14.0,294.0,672.0,378.0,56.25,VEN-002,María Gonzáles,Crédito 30 días,5,False,,
TRX-2024-01024,2024-04-25,2024,4,25,Thursday,17,CLI-FINAL-008,Sofía Vargas,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,1,180.0,0.0,180.0,75.0,75.0,180.0,105.0,58.33,VEN-002,María Gonzáles,Efectivo,1,False,,
TRX-2024-01025,2024-04-25,2024,4,25,Thursday,17,CLI-LIC-003,Licores y Vinos PTY,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,41,42.0,0.0,42.0,18.0,738.0,1722.0,984.0,57.14,VEN-001,Carlos Mendoza,Crédito 30 días,4,False,,
TRX-2024-01026,2024-04-25,2024,4,25,Thursday,17,CLI-LIC-001,La Europea Premium,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,29,32.0,0.0,32.0,14.0,406.0,928.0,522.0,56.25,VEN-002,María Gonzáles,Tarjeta Crédito,1,False,,
TRX-2024-01027,2024-04-25,2024,4,25,Thursday,17,CLI-BAR-006,Barlovento,B2B,Bar Top,Bocas del Toro,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Ecommerce,16,180.0,0.0,180.0,75.0,1200.0,2880.0,1680.0,58.33,VEN-003,Roberto Chen,Transferencia,3,False,,
TRX-2024-01028,2024-04-25,2024,4,25,Thursday,17,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,47,22.0,0.0,22.0,9.0,423.0,1034.0,611.0,59.09,VEN-002,María Gonzáles,Transferencia,1,False,,
TRX-2024-01029,2024-04-25,2024,4,25,Thursday,17,CLI-RG-006,La Posta,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,23,68.0,0.0,68.0,28.0,644.0,1564.0,920.0,58.82,VEN-001,Carlos Mendoza,Transferencia,1,False,,
TRX-2024-01030,2024-04-25,2024,4,25,Thursday,17,CLI-BAR-007,Zanzibar,B2B,Bar Top,Bocas del Toro,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,14,68.0,0.0,68.0,28.0,392.0,952.0,560.0,58.82,VEN-005,Luuis Castillo,Transferencia,5,False,,
TRX-2024-01031,2024-04-25,2024,4,25,Thursday,17,CLI-FINAL-004,Ana Martínez,B2C,Consumidor Final,Ciudad de Panamá,RCP-KIT-DEG,Kit Degustación Premium,Gift,Gift,Ecommerce,3,48.0,0.0,48.0,22.0,66.0,144.0,78.0,54.17,VEN-002,María Gonzáles,Transferencia,3,False,,
TRX-2024-01032,2024-04-26,2024,4,26,Friday,17,CLI-LIC-001,La Europea Premium,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,30,42.0,0.0,42.0,18.0,540.0,1260.0,720.0,57.14,VEN-001,Carlos Mendoza,Tarjeta Crédito,1,False,,
TRX-2024-01033,2024-04-26,2024,4,26,Friday,17,CLI-LIC-006,El Bodegón,B2B,Licorería Especializada,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,39,18.0,0.0,18.0,7.5,292.5,702.0,409.5,58.33,VEN-001,Carlos Mendoza,Crédito 30 días,4,False,,
TRX-2024-01034,2024-04-26,2024,4,26,Friday,17,CLI-FINAL-003,Carlos Rodríguez,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,1,180.0,0.0,180.0,75.0,75.0,180.0,105.0,58.33,VEN-002,María Gonzáles,Efectivo,2,False,,
TRX-2024-01035,2024-04-26,2024,4,26,Friday,17,CLI-CONV-004,Delta David,B2B,Tienda Conveniencia,David,RCP-RE-750,Ron Caña Reserva Especial,Añejo,Core,Retail Moderno,11,38.0,0.0,38.0,16.5,181.5,418.0,236.5,56.58,VEN-004,Ana Pérez,Tarjeta Crédito,2,False,,
TRX-2024-01036,2024-04-26,2024,4,26,Friday,17,CLI-CONV-004,Delta David,B2B,Tienda Conveniencia,David,RCP-XO18-750,Ron Caña XO 18 Años,Ultra Premium,Ultra Premium,Retail Moderno,13,245.0,0.0,245.0,105.0,1365.0,3185.0,1820.0,57.14,VEN-004,Ana Pérez,Tarjeta Crédito,4,False,,
